date,store_id,item_id,item_brand,item_category,item_unit_price,item_unit_net_price,item_discount_amount,item_promo_applied,demand
2025-01-29,101,5010,AquaBites,WET FOOD,8.99,7.89,1.1,1,1
2025-01-29,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-01-29,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-01-29,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,2
2025-01-29,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,4
2025-01-29,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-01-29,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-01-29,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-01-30,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-01-30,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-01-30,101,5003,PureChow,WET FOOD,12.49,10.08,2.41,1,5
2025-01-30,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,17
2025-01-30,102,5001,PetFresh,DRY FOOD,29.99,24.42,5.57,1,4
2025-01-30,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-01-30,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-01-30,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,22
2025-01-30,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-01-30,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-01-30,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-01-30,103,5020,RawNature,RAW FOOD,45.99,45.99,0.0,0,2
2025-01-30,103,5033,SpecialDiet,SPECIALTY,54.99,54.99,0.0,0,1
2025-01-31,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-01-31,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-01-31,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-01-31,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,8
2025-01-31,101,5021,HealthyTails,SUPPLEMENTS,22.99,22.99,0.0,0,1
2025-01-31,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-01-31,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-01-31,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-01-31,102,5030,TreatKing,TREATS,5.99,5.99,0.0,0,5
2025-01-31,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-01-31,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-01-31,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-01-31,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-01,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-01,101,5002,NutriPaws,DRY FOOD,34.99,30.28,4.71,1,4
2025-02-01,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-01,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,2
2025-02-01,102,5001,PetFresh,DRY FOOD,29.99,26.41,3.58,1,4
2025-02-01,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-01,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-01,102,5010,AquaBites,WET FOOD,8.99,7.2,1.79,1,2
2025-02-01,102,5021,HealthyTails,SUPPLEMENTS,22.99,20.43,2.56,1,2
2025-02-01,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-02-01,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-01,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-02-01,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,5
2025-02-01,103,5021,HealthyTails,SUPPLEMENTS,22.99,22.99,0.0,0,1
2025-02-02,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-02,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-02,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-02-02,101,5021,HealthyTails,SUPPLEMENTS,22.99,22.99,0.0,0,1
2025-02-02,101,5033,SpecialDiet,SPECIALTY,54.99,54.99,0.0,0,2
2025-02-02,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-02,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-02,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-02,103,5001,PetFresh,DRY FOOD,29.99,26.94,3.05,1,4
2025-02-02,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-02,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-02,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,5
2025-02-03,101,5001,PetFresh,DRY FOOD,29.99,26.47,3.52,1,4
2025-02-03,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-02-03,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-02-03,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-03,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-03,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-03,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,2
2025-02-03,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,2
2025-02-03,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-03,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-03,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-02-03,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,2
2025-02-04,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-04,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-04,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-04,101,5034,OrganicPet,RAW FOOD,39.99,39.99,0.0,0,1
2025-02-04,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-04,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-04,102,5021,HealthyTails,SUPPLEMENTS,22.99,20.01,2.98,1,2
2025-02-04,102,5032,BulkBones,TREATS,3.99,3.99,0.0,0,8
2025-02-04,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-04,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-04,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-02-05,101,5001,PetFresh,DRY FOOD,29.99,28.45,1.54,1,5
2025-02-05,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-05,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-05,101,5010,AquaBites,WET FOOD,8.99,8.26,0.73,1,5
2025-02-05,101,5031,SnackMaster,TREATS,7.49,7.49,0.0,0,1
2025-02-05,101,5034,OrganicPet,RAW FOOD,39.99,39.99,0.0,0,13
2025-02-05,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-05,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-05,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-05,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,9
2025-02-05,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-02-05,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-05,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,2
2025-02-06,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-06,101,5002,NutriPaws,DRY FOOD,34.99,33.21,1.78,1,4
2025-02-06,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-06,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-06,101,5031,SnackMaster,TREATS,7.49,6.44,1.05,1,2
2025-02-06,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,7
2025-02-06,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-06,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-06,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,3
2025-02-06,102,5021,HealthyTails,SUPPLEMENTS,22.99,22.99,0.0,0,1
2025-02-06,102,5035,VetFormula,SPECIALTY,62.99,62.99,0.0,0,2
2025-02-06,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-06,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,2
2025-02-06,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-06,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,7
2025-02-07,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-07,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-07,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-07,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-07,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-07,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-07,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,17
2025-02-07,102,5021,HealthyTails,SUPPLEMENTS,22.99,22.99,0.0,0,1
2025-02-07,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-02-07,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-07,103,5003,PureChow,WET FOOD,12.49,11.45,1.04,1,5
2025-02-07,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,5
2025-02-08,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-08,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-08,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-08,101,5010,AquaBites,WET FOOD,8.99,7.57,1.42,1,2
2025-02-08,101,5021,HealthyTails,SUPPLEMENTS,22.99,22.99,0.0,0,1
2025-02-08,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-08,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-08,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,6
2025-02-08,102,5020,RawNature,RAW FOOD,45.99,45.99,0.0,0,1
2025-02-08,102,5030,TreatKing,TREATS,5.99,5.99,0.0,0,1
2025-02-08,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-08,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-08,103,5003,PureChow,WET FOOD,12.49,11.21,1.28,1,4
2025-02-08,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-09,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-09,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-09,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-02-09,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-09,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-02-09,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-02-09,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,10
2025-02-09,102,5020,RawNature,RAW FOOD,45.99,45.99,0.0,0,1
2025-02-09,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-02-09,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-09,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-02-09,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,11
2025-02-10,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-10,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-10,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-10,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,2
2025-02-10,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-10,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,8
2025-02-10,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-10,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,8
2025-02-10,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-02-10,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-10,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-11,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-11,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-11,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-11,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-11,101,5032,BulkBones,TREATS,3.99,3.99,0.0,0,15
2025-02-11,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-11,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-11,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,3
2025-02-11,102,5032,BulkBones,TREATS,3.99,3.99,0.0,0,3
2025-02-11,102,5035,VetFormula,SPECIALTY,62.99,62.99,0.0,0,5
2025-02-11,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-11,103,5003,PureChow,WET FOOD,12.49,11.28,1.21,1,3
2025-02-11,103,5035,VetFormula,SPECIALTY,62.99,62.99,0.0,0,5
2025-02-12,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-02-12,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-12,101,5003,PureChow,WET FOOD,12.49,10.46,2.03,1,5
2025-02-12,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,3
2025-02-12,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-02-12,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-12,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-02-12,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-12,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-12,103,5010,AquaBites,WET FOOD,8.99,8.19,0.8,1,1
2025-02-12,103,5020,RawNature,RAW FOOD,45.99,45.99,0.0,0,1
2025-02-13,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-02-13,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,7
2025-02-13,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-02-13,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,9
2025-02-13,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-02-13,102,5002,NutriPaws,DRY FOOD,34.99,32.52,2.47,1,5
2025-02-13,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-13,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-13,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-02-13,103,5003,PureChow,WET FOOD,12.49,10.26,2.23,1,4
2025-02-13,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-13,103,5032,BulkBones,TREATS,3.99,3.76,0.23,1,9
2025-02-14,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-14,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-14,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-02-14,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-02-14,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-14,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,8
2025-02-14,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-14,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-02-14,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,3
2025-02-15,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-15,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,2
2025-02-15,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-02-15,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,6
2025-02-15,101,5021,HealthyTails,SUPPLEMENTS,22.99,22.99,0.0,0,1
2025-02-15,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-15,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-15,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-15,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-15,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-15,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-15,103,5010,AquaBites,WET FOOD,8.99,8.0,0.99,1,31
2025-02-15,103,5034,OrganicPet,RAW FOOD,39.99,39.99,0.0,0,8
2025-02-16,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-02-16,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-02-16,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-16,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-16,101,5030,TreatKing,TREATS,5.99,5.99,0.0,0,3
2025-02-16,101,5034,OrganicPet,RAW FOOD,39.99,39.99,0.0,0,5
2025-02-16,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-16,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-02-16,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-16,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-16,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-16,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-02-16,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,2
2025-02-17,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-17,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-02-17,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,12
2025-02-17,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-17,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,2
2025-02-17,102,5035,VetFormula,SPECIALTY,62.99,62.99,0.0,0,12
2025-02-17,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-17,103,5002,NutriPaws,DRY FOOD,34.99,30.16,4.83,1,2
2025-02-17,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,12
2025-02-18,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-02-18,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,17
2025-02-18,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-18,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,6
2025-02-18,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-18,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-18,103,5003,PureChow,WET FOOD,12.49,11.38,1.11,1,4
2025-02-18,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-19,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-19,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-19,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-19,101,5020,RawNature,RAW FOOD,45.99,45.99,0.0,0,1
2025-02-19,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-02-19,102,5002,NutriPaws,DRY FOOD,34.99,31.5,3.49,1,5
2025-02-19,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,5
2025-02-19,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-02-19,103,5002,NutriPaws,DRY FOOD,34.99,32.15,2.84,1,6
2025-02-19,103,5003,PureChow,WET FOOD,12.49,10.4,2.09,1,6
2025-02-19,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,15
2025-02-19,103,5033,SpecialDiet,SPECIALTY,54.99,54.99,0.0,0,2
2025-02-20,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-20,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-20,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-20,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,3
2025-02-20,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-02-20,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-02-20,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,19
2025-02-20,102,5030,TreatKing,TREATS,5.99,5.99,0.0,0,1
2025-02-20,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-20,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-20,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-20,103,5010,AquaBites,WET FOOD,8.99,8.34,0.65,1,10
2025-02-21,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-21,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-21,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-21,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,7
2025-02-21,101,5031,SnackMaster,TREATS,7.49,7.49,0.0,0,3
2025-02-21,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-02-21,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-21,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-21,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-21,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-02-21,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-21,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-02-21,103,5010,AquaBites,WET FOOD,8.99,8.05,0.94,1,1
2025-02-22,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-02-22,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-22,101,5003,PureChow,WET FOOD,12.49,11.77,0.72,1,5
2025-02-22,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-22,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-02-22,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,19
2025-02-22,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-02-22,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,8
2025-02-22,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-02-22,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,7
2025-02-23,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-23,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-23,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-23,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,15
2025-02-23,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-23,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-23,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-23,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,9
2025-02-23,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-23,103,5002,NutriPaws,DRY FOOD,34.99,32.96,2.03,1,4
2025-02-23,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-23,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-24,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-24,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-24,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-24,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-24,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-02-24,102,5030,TreatKing,TREATS,5.99,5.99,0.0,0,1
2025-02-24,103,5001,PetFresh,DRY FOOD,29.99,28.28,1.71,1,5
2025-02-24,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-24,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-24,103,5033,SpecialDiet,SPECIALTY,54.99,54.99,0.0,0,1
2025-02-24,103,5035,VetFormula,SPECIALTY,62.99,62.99,0.0,0,3
2025-02-25,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-25,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-25,101,5003,PureChow,WET FOOD,12.49,11.66,0.83,1,3
2025-02-25,101,5020,RawNature,RAW FOOD,45.99,45.99,0.0,0,1
2025-02-25,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-25,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-25,102,5003,PureChow,WET FOOD,12.49,11.67,0.82,1,4
2025-02-25,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-25,102,5032,BulkBones,TREATS,3.99,3.99,0.0,0,3
2025-02-25,102,5035,VetFormula,SPECIALTY,62.99,62.99,0.0,0,5
2025-02-25,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-25,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-02-25,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-25,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,29
2025-02-25,103,5031,SnackMaster,TREATS,7.49,7.49,0.0,0,1
2025-02-26,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-02-26,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
